comment,emoji_sentiment,caps_count,yelling_alert,profanity_score,polarity,subjectivity,length,num_words
we went the day after it showed it wasn t crowded at all a lot of the animals weren t outside but you are able to see them inside their buildings and warm up some there are several places to see animals inside if it s cold out very cool place and will visit again,0.0,0,0,0.07277687016129315,0.15916666666666668,0.52,1.5163786679159499,1.818051422807888
tipped thru security everyone friendly,0.0,0,0,0.037163740011991304,0.375,0.5,-1.2783533992820273,-1.3971557312652647
got there at and didn t finish the tour and the old lady was grouchy at the gift shop although enjoyed seeing the first two floors as a disable veteran the escalator was not working and elevator s is was told was not working properly,0.0,0,0,0.10158071161981588,0.16999999999999998,0.26666666666666666,1.143747725622886,1.1750099919932575
gh sis why can t the weekend be for relaxation atlanta hartsfieldjackson airport is clearly too turn up please be careful this holidayseason especially when traveling siswhatsgood,0.0,0,0,0.06968104340813111,4.625929269271485e-18,0.7944444444444444,0.47301202949537163,0.017535416526922424
i think the zoo should spend more time on their animal exhibits than they do attractions and rides,0.0,0,0,0.03946209563425402,0.5,0.5,-0.5330915146959001,-0.5612018712062451
very small for this high price,0.0,0,0,0.08853293026772907,-0.0825,0.53,-1.3777216505601777,-1.3328515881838017
exceptional customer service every single person was friendly and helpful we thoroughly enjoyed our visit,0.0,0,0,0.2052787598605613,0.36755952380952384,0.6035714285714285,-0.4461442948275186,-0.7541143004506342
very busy evening at atl food vendors were running out of product,0.0,0,0,0.015294848460431337,0.13,0.39,-0.9429855512182701,-0.9470267296950234
pay full price for some of the rides to be close and is not like the park is big and the sad thing is that they close really url the people is very friendly at least,0.0,0,0,0.038406003397682895,0.03958333333333335,0.48333333333333334,0.29911758975860864,0.5962727042600899
some rides were out of order food was not so great they should not charge to adults so much,0.0,0,0,0.030616093421466102,0.5,0.475,-0.6200387345642816,-0.496897728124782
it s great to see dinosaurs and it s not bad to have an underground one others are okay,0.0,0,0,0.011899557729295122,0.5499999999999999,0.6388888888888888,-0.6697228602033568,-0.496897728124782
i don t travel very much but had a layer in atlanta very clean and organized operations,0.0,0,0,0.007752325250338433,0.3683333333333334,0.5850000000000001,-0.6697228602033568,-0.6255060142877081
way too big and confusing very clean employees are friendly and helpful,0.0,0,0,0.01579463351557684,0.1379166666666667,0.47750000000000004,-0.8684593627596574,-0.9470267296950234
an excellent place to go with family and children lots of history and a fun way to learn excellent value for money,0.0,0,0,0.05733328641469783,0.7666666666666666,0.7333333333333334,-0.33435501213959956,-0.30398529888039283
wow so much to see great place to learn about nasa and past present and future needed days to go through it but we ll worth it,0.0,1,0,0.052432052081206645,0.1642857142857143,0.3464285714285715,-0.18530263522237408,0.017535416526922424
so many people but worth seeing this amazing aquarium we will be back,0.0,0,0,0.01785980849535266,0.35000000000000003,0.375,-0.893301425579195,-0.8827225866135604
the lack of signage to let travelers know which way to go when arriving nevermind having one inundated worker in the rental car department then if you re lucky you will find the rental garage but the lack of any signage or help how to find the rental cars the lack of people available to direct anyone to do anything with travel on a friday is a real fault,0.0,0,0,0.03815073925289615,0.25833333333333336,0.48333333333333334,2.671534589024447,2.7183094259483704
it was amazing sunny day wind was blowing cold but still enjoyed myself,0.0,0,0,0.12207550226610456,0.1666666666666667,0.8666666666666666,-0.8684593627596574,-0.8827225866135604
a bit of a disappointing aquarium to be honest admission was super price for an experience that was way too short there s lots of hands on activities for younger kids and lots of awareness of pollutants for the videos but it was overall very underwhelming,0.0,0,0,0.009382118809658252,0.07619047619047618,0.40952380952380946,1.4170104166377995,1.2393141350747205
it s a cool place but for the price many of the inter active stations weren t working properly or couldn t hear the monitor i think it s a little expensive for a the things not working properly,0.0,0,0,0.0427685977721219,0.0041666666666666675,0.45,0.6469064692321347,0.789185133504479
fast professional international traveller processing ve san antonio,0.0,0,0,0.04244738125866085,0.10000000000000002,0.2333333333333333,-0.9181434883987325,-1.2042433020208756
no good restaurants dublin always short of supplies no starbucks in any he terminals restrooms poorly designed,0.0,0,0,0.030517099435854744,-0.25,0.5,-0.3840391377786747,-0.6255060142877081
desperately needs a cleaning there was a dead roach on the handball leaving customs and trash all over terminal d hostess at chicken and beer was unnecessarily rude,0.0,0,0,0.04484490171841471,-0.425,0.7374999999999999,0.28669655834883984,0.08183955960838549
this used to be the premier aquarium in the nw i understand their reasoning but the loss of bella and dolphins leaves this an ordinary aquarium experience if you haven t been to another large aquarium it will be great otherwise there is little left to set van apart,0.0,0,0,0.0017063257588050245,0.11535714285714287,0.4357142857142858,1.5412207307354875,1.4322265643191097
get preferred parking if you can and if not get there about am to get close parking try dogs and waters so amazing thunderhead amazing as always and mystery mind take it easy and walk slow as you can it is a long walk but worth it,0.0,0,0,0.026364305563828606,0.2638888888888889,0.5888888888888889,1.1064846313935799,1.3036182781561836
very easy airport to pickup and drop off waiting area s are easy to find,0.0,0,0,0.04077643635333968,0.49833333333333335,0.9166666666666667,-0.8560383313498886,-0.7541143004506342
martha was the incest person who pushed me to a wheelchair to my destination terminal thanks so much,0.0,0,0,0.01707910557715984,0.2,0.2,-0.5082494518763626,-0.5612018712062451
limited food options and extremely long lines the airport always seems packed but it moves fast,0.0,0,0,0.03250671719441622,0.026190476190476195,0.38095238095238093,-0.5703546089252065,-0.6898101573691712
the sa was a little rude to people just one of the agents,0.0,0,0,0.26467212680152896,-0.24375,0.55,-1.0423538024964205,-0.8827225866135604
this place needs renaming the price is high and the attractions are low a little interesting but dated save yourself the headache if it is crowded,0.0,0,0,0.04385906087594946,0.11812500000000001,0.45999999999999996,0.06311799297300166,-0.04676872655454063
it was fast getting in and out had to pick up my grandson,0.0,0,0,0.013966975392887656,0.2,0.6,-1.0423538024964205,-0.8827225866135604
too much change a charge of a person to sit on the lawn,0.0,0,0,0.3330259948021945,0.2,0.2,-1.067195865315958,-0.8827225866135604
instantly packed was not able to see everything due to so many people there will not go back,0.0,0,0,0.0774640820866134,0.025,0.4333333333333333,-0.6076177031545129,-0.5612018712062451
bollywood is the place we re you can enjoy the time,0.0,0,0,0.06346654136020483,0.4,0.5,-1.116879990955033,-1.0113308727764865
sa had the worst attitudes ever no consideration regarding my personal items and at least two people had their i pads misplaced while going through checkpoint,0.0,0,0,0.013189428237586842,-0.375,0.47500000000000003,0.2121703698902271,-0.04676872655454063
most fast food paces in the domestic terminal close at pm ghost town after with limited options,0.0,0,0,0.007784305487499736,0.15714285714285714,0.33571428571428574,-0.5703546089252065,-0.6255060142877081
very cute theme park designed for younger and under children the experience itself was poor though very poor crowd management we waited for a meal ride waits were long for a less busy day and several rides were down which fueled the guests not impressed,0.0,0,0,0.028017495091716214,-0.10422222222222222,0.44355555555555554,1.3921683538182619,1.1750099919932575
takes minutes to get a banded for a kid here doesn t look like they have a first aid kit available here security has them and takes me for security to show up,0.0,0,0,0.03408656850169986,0.21666666666666667,0.2777777777777778,0.2121703698902271,0.40336027501570076
very crowded on friday night there s massive construction at the southern terminal again and traffic is backing up plan for at least an extra minutes,0.0,0,0,0.04122161397985648,-0.019999999999999997,0.36000000000000004,0.10038108720230803,-0.04676872655454063
i am a disabled veteran and i had to pay full price to enter a state park why,0.0,0,0,0.12761417729530183,0.04999999999999999,0.2833333333333334,-0.7939331743010447,-0.5612018712062451
