industry,review_comment,rating
AZM,Half of the animals were gone. The petting area consisted of 4 goats. The animals that were there were hiding and sleeping.,3
Aquarium,The aquarium was good but my baby brother had explosive diarrhea right when we parked so we had to clean it up. BTS was also playing nearby so there was so much traffic and in the aquarium there were so many cringe kpop stans. Love the penguins though,3
Airport,Quick trip to Atl from Phx. Had a quick bite and flight with Frontier. Busy airport and the security was a bit confusing. All in all was ok.,3
Aquarium,We had a 🐳 of a time today on our trip to Adventure Aquarium!,3
Theme Park,"Really cool place, we just did the 3D shooter game that they have, which was really fun. I think the prices are a bit too high for how short the game is, but it was still a fun time.",3
Airport,Give yourself more time than usual at this airport.  Walk to gate takes 30 min.,3
Airport,Huge airport but did have many places to eat or drink if you wanted to. Why are the connecting flights always on the other side of airport? Not great when you are in a rush but good when you have to hang out for your next flight.,3
AZM,Make sure to bring a credit card/debit card! No cash accepted at the park AT ALL,3
Museum,We're big space fans. This doesn't really hold up in comparison to the Space Center in Florida at Titusville. But it wasn't terrible. It's a good educational trip for your kids or if you're interested in NASA.,3
AZM,Hard to navigate if you don't visit frequently.  We got stuck in a line for an encounter that ended up not being exciting.,3
Aquarium,"I was repeatedly told that this is the worlds biggest aquarium until recently . I was slightly disappointed.

But if you just go as a causal outing with kids and family , it would be fun. I liked it",3
Aquarium,"Quite modest aquarium, with nothing that can surprise, fish aquarium, jellyfish, frogs, some rescued mammals.  the food they offer in the place is also of low quality and the fries are served cold.  don't expect much from this place.",3
Theme Park,"Handicap parking - there were no available spots in Lot A.  We had to park in LOT D, then had to walk to catch a tram.  It would have nice if trams drove through the lots to pick up those people who were",3
Airport,A+++++++  Grab a handle on the train. Thank me later.,3
Airport,The Popeyes chicken sandwich was okay not as good as I thought but the cashier was very friendly,3
Aquarium,"Somewhere, beyond the sea… 🐟🐢🦭🦈🐙
•
•
•
#kids #instakids #vancouveraquarium #everlygo #babyg #cutiepie #goblinkoreandrama #curiouskids #marinebiology",3
AZM,(Translated by Google) Like...but the ticket is expensive (Original) Like...but the ticket is expensive,3
AZM,We love taking the grandchildren there. The ticket we buy we pay once and we enter for free the rest of the year. The only sad part is the price of the food it's ridiculously expensive.,3
Airport,Love the plane train. Tsa precheck has its own check in now. A lot of restaurants aren't open for breakfast though. My flight boarded at 7:55am and about 75% of places were closed. The other places were pact with long lines. Pack a snack if you can.,3
Airport,Easy breezy through security... Sucks that Peet's coffee wasn't open! Lol,3
Theme Park,Walked up the wall-up trail.  Then walked through the little village.  Our teens were a little old for that and they already had Christmas decor out.,3
Zoo,"Family zoo day and sister and spouses dinner. 
•
•
•
•
#PDZA #PointDefianceZooAquarium #FamilyDay #familytime #TeamBishop #Lemurs #otters #Wolfs #ohmy #Zoo #aquarium #NephewAtlas #YoungAtlas 
#MrsCastrosGarden",3
AZM,There is still time to buy popcorn from Noah. He is raising money to go on his first field trip to The Living Desert,3
Zoo,"It was very kind to be extended a Veteran's pass for this event.  Unfortunately, that accounts for 3 of the stars.  I wish I could say that the animals were acting according to health standards, but they weren't.  This event was heartbreaking.",3
AZM,Good sea life. But the boat ride and 4d movie is a complete waste of money.,3
Aquarium,"chicago trip 4/4 

for my last day in the windy city i went to shedd aquarium and skydeck! then came home via amtrak.",3
AZM,Got the ticket as part of Bangkok Sea Life packet. Place is okay. A bit far from the mall entrance.,3
Aquarium,"(Translated by Google) Okay, the size is a bit small (Original)",3
Museum,Didn’t like anything except the Egyptian section.,3
Aquarium,"Spent the day with the fishy’s 

📸 greenygreeens 

#vancouver #aquarium #vanaqua #yvr",3
Museum,"(Translated by Google) It was not what I expected. There are interesting things, but it is more for children. (Original) It was not what I expected. There are interesting things, but it is more for children.",3
Theme Park,"It was a beautiful week weather wise, but I guess park management considers first week of November off season.  Gondola didn't start till 10 am, and museum never opened.  No signage with park hours or what's open.  Facilities are looking a little run down.",3
Airport,"Super busy airport, make sure you get there early to get through security.",3
Airport,Airport is nice and clean. Getting to and from the car rental place from the international terminal is a  pain. Be prepared to add between 40 min and 1 hour to you trip just dealing with the shuttles and travel times and waiting for the pick of the vehicle.,3
Airport,I(L) have a soft spot for ATL's interconcourse indoor jungle ceiling. #airportlife,3
Garden,"Beautiful property. Service not consistent, some staff knows little to nothing about the going on, the location of different venues and what is offered",3
AZM,(Translated by Google) For lower elementary school students / Closed at 17:00 on weekdays (Original),3
Airport,"Airport itself was fine but the signage for rental car return was sparse.  Many of the signs were at or so near the needed exits/roads we had to guess about our exit.  Fortunately, we were correct but it was a literal fork in the road with the only choice being left or right and NO signage.  FYI- go right.",3
Aquarium,"I’ll never not take pictures when I see jellyfish at the aquarium.
#iphonephotography #iphonexsmaxphotography #momtographer",3
Museum,"The OLD Wax Museum
Needs updated on some characters. Also could use more  movie stars or singers. Some of them were made years ago and they were hard to recognize the character. No signs by some of them I didn’t know who it was!",3
